tx_id,sender,receiver,amount,timestamp,wallet_age_days
TX01032,WALLET_0037,WALLET_0010,97.78,2026-01-08 01:40:33,243
TX01033,WALLET_0026,WALLET_0203,85.1,2026-01-22 18:16:25,11
TX01034,WALLET_0051,WALLET_0065,19143.34,2026-01-18 08:37:10,8
TX01035,WALLET_0099,WALLET_0213,5090.19,2026-01-04 07:41:48,15
TX01036,WALLET_0337,WALLET_0343,25.8,2026-01-16 17:26:17,4
TX01037,WALLET_0219,WALLET_0373,27.39,2026-01-03 20:37:36,1
TX01038,WALLET_0023,WALLET_0124,19575.38,2026-01-17 23:03:57,286
TX01039,WALLET_0262,WALLET_0216,817.51,2025-12-31 19:13:11,162
TX01040,WALLET_0476,WALLET_0136,48.59,2026-01-13 12:22:32,1
TX01041,WALLET_0419,WALLET_0322,2459.99,2025-12-29 17:47:26,279
TX01042,WALLET_0058,WALLET_0132,36.23,2026-01-20 12:42:25,297
TX01043,WALLET_0387,WALLET_0209,25.15,2026-01-24 01:31:07,7
TX01044,WALLET_0038,WALLET_0162,59.74,2026-01-09 23:14:16,85
TX01045,WALLET_0179,WALLET_0388,2967.4,2026-01-25 06:45:31,14
TX01046,WALLET_0046,WALLET_0073,5498.35,2026-01-17 18:31:47,2
TX01047,WALLET_0382,WALLET_0368,74.07,2025-12-30 02:10:07,176
TX01048,WALLET_0328,WALLET_0363,17994.43,2026-01-22 06:26:17,277
TX01049,WALLET_0162,WALLET_0369,41.06,2025-12-27 16:30:05,230
TX01050,WALLET_0331,WALLET_0208,2747.22,2026-01-21 15:34:41,12
TX01051,WALLET_0374,WALLET_0436,19024.32,2026-01-07 19:47:08,62
TX01052,WALLET_0060,WALLET_0262,15240.4,2026-01-02 04:29:34,6
TX01053,WALLET_0236,WALLET_0316,555.77,2026-01-21 19:11:18,154
TX01054,WALLET_0434,WALLET_0192,57.2,2026-01-13 13:27:26,211
TX01055,WALLET_0066,WALLET_0238,2744.66,2026-01-04 22:39:06,8
TX01056,WALLET_0013,WALLET_0136,19632.59,2026-01-10 14:07:01,6
TX01057,WALLET_0276,WALLET_0174,84.01,2026-01-07 00:26:18,1
TX01058,WALLET_0482,WALLET_0127,7603.29,2026-01-19 07:02:37,13
TX01059,WALLET_0415,WALLET_0285,51.65,2026-01-06 20:35:50,250
TX01060,WALLET_0416,WALLET_0464,60.98,2026-01-08 09:33:35,154
TX01061,WALLET_0081,WALLET_0396,2423.56,2026-01-04 09:39:44,10
TX01062,WALLET_0368,WALLET_0413,925.32,2026-01-21 19:29:53,12
TX01063,WALLET_0171,WALLET_0241,2414.64,2025-12-31 12:48:26,47
TX01064,WALLET_0358,WALLET_0048,45.73,2026-01-17 01:45:17,15
TX01065,WALLET_0192,WALLET_0158,847.83,2026-01-22 20:00:35,141
TX01066,WALLET_0351,WALLET_0416,7544.2,2026-01-17 01:32:47,256
TX01067,WALLET_0380,WALLET_0180,1843.93,2026-01-13 15:17:46,239
TX01068,WALLET_0269,WALLET_0041,65.28,2026-01-17 11:11:04,249
TX01069,WALLET_0159,WALLET_0253,18759.83,2026-01-23 16:51:21,12
TX01070,WALLET_0207,WALLET_0171,2931.58,2026-01-16 17:11:40,191
TX01071,WALLET_0210,WALLET_0111,62.13,2026-01-07 06:38:31,215
TX01072,WALLET_0387,WALLET_0023,1703.24,2026-01-20 12:12:46,10
TX01073,WALLET_0410,WALLET_0220,745.99,2026-01-25 01:40:14,112
TX01074,WALLET_0142,WALLET_0016,5863.01,2026-01-12 17:47:29,10
TX01075,WALLET_0379,WALLET_0291,19898.83,2026-01-25 05:10:03,4
TX01076,WALLET_0072,WALLET_0363,6692.43,2026-01-19 22:59:46,233
TX01077,WALLET_0085,WALLET_0243,90.74,2025-12-27 08:12:44,189
TX01078,WALLET_0442,WALLET_0219,18291.09,2026-01-01 21:00:18,3
TX01079,WALLET_0119,WALLET_0368,1357.03,2026-01-13 05:43:05,11
TX01080,WALLET_0084,WALLET_0481,15.1,2026-01-02 06:32:32,12
TX01081,WALLET_0101,WALLET_0143,12437.88,2026-01-16 01:20:41,278
TX01082,WALLET_0227,WALLET_0475,656.84,2025-12-29 07:27:41,15
TX01083,WALLET_0192,WALLET_0038,835.7,2025-12-30 01:02:29,14
TX01084,WALLET_0117,WALLET_0350,7.83,2026-01-17 06:14:05,82
TX01085,WALLET_0479,WALLET_0273,2252.41,2026-01-13 16:57:41,3
TX01086,WALLET_0049,WALLET_0060,901.89,2025-12-27 07:03:24,8
TX01087,WALLET_0392,WALLET_0370,37.27,2025-12-29 19:01:00,112
TX01088,WALLET_0213,WALLET_0349,13605.27,2025-12-31 19:17:29,204
TX01089,WALLET_0215,WALLET_0192,18603.06,2026-01-24 19:45:44,5
TX01090,WALLET_0146,WALLET_0004,13318.53,2026-01-09 05:32:09,48
TX01091,WALLET_0135,WALLET_0335,16881.55,2026-01-08 00:08:35,79
TX01092,WALLET_0282,WALLET_0490,1224.7,2026-01-07 15:30:00,258
TX01093,WALLET_0383,WALLET_0156,5918.45,2026-01-08 15:09:24,9
TX01094,WALLET_0102,WALLET_0027,755.83,2026-01-18 15:28:00,133
TX01095,WALLET_0353,WALLET_0099,13632.09,2025-12-27 05:16:22,7
TX01096,WALLET_0201,WALLET_0235,5807.18,2026-01-10 02:58:19,12
TX01097,WALLET_0114,WALLET_0471,6351.4,2026-01-22 23:01:01,9
TX01098,WALLET_0230,WALLET_0113,17833.43,2026-01-10 22:49:14,36
TX01099,WALLET_0100,WALLET_0259,618.81,2026-01-19 02:47:44,176
TX01100,WALLET_0330,WALLET_0032,5777.7,2026-01-23 02:32:48,15
TX01101,WALLET_0286,WALLET_0168,1835.46,2026-01-19 07:18:27,14
TX01102,WALLET_0024,WALLET_0039,17503.14,2026-01-06 23:13:04,200
TX01103,WALLET_0431,WALLET_0195,81.02,2026-01-02 11:45:03,168
TX01104,WALLET_0292,WALLET_0466,2470.44,2026-01-03 11:01:01,6
TX01105,WALLET_0260,WALLET_0237,2804.76,2026-01-08 01:15:54,39
TX01106,WALLET_0161,WALLET_0165,2566.18,2026-01-10 07:03:49,5
TX01107,WALLET_0324,WALLET_0176,8582.63,2026-01-19 14:49:14,108
TX01108,WALLET_0083,WALLET_0373,12829.79,2026-01-03 00:49:39,269
TX01109,WALLET_0256,WALLET_0234,940.27,2026-01-22 11:31:58,10
TX01110,WALLET_0277,WALLET_0202,2267.71,2026-01-16 22:55:22,8
TX01111,WALLET_0298,WALLET_0404,13561.91,2025-12-27 12:56:31,167
TX01112,WALLET_0451,WALLET_0422,11119.63,2026-01-10 00:14:56,3
TX01113,WALLET_0418,WALLET_0403,18969.47,2026-01-04 19:56:03,163
TX01114,WALLET_0138,WALLET_0223,2698.18,2026-01-16 18:19:03,266
TX01115,WALLET_0171,WALLET_0281,2820.18,2025-12-28 17:09:24,6
TX01116,WALLET_0284,WALLET_0181,10097.16,2026-01-17 14:14:56,12
TX01117,WALLET_0144,WALLET_0137,15759.17,2026-01-06 21:11:23,235
TX01118,WALLET_0095,WALLET_0463,72.03,2026-01-12 10:55:50,2
TX01119,WALLET_0296,WALLET_0225,1060.56,2025-12-30 16:57:15,68
TX01120,WALLET_0400,WALLET_0306,57.43,2026-01-10 05:52:03,133
TX01121,WALLET_0485,WALLET_0475,2443.4,2026-01-07 02:40:55,232
TX01122,WALLET_0214,WALLET_0134,2980.03,2026-01-12 21:23:18,158
TX01123,WALLET_0133,WALLET_0266,2298.7,2025-12-26 21:31:37,245
TX01124,WALLET_0252,WALLET_0024,54.82,2026-01-11 15:11:59,235
TX01125,WALLET_0456,WALLET_0362,770.89,2026-01-13 00:05:42,4
TX01126,WALLET_0360,WALLET_0209,1835.4,2026-01-02 04:02:16,10
TX01127,WALLET_0385,WALLET_0352,2438.39,2025-12-31 13:00:56,203
TX01128,WALLET_0344,WALLET_0027,19957.51,2026-01-15 22:18:22,54
TX01129,WALLET_0460,WALLET_0365,2156.92,2026-01-08 18:30:17,274
TX01130,WALLET_0376,WALLET_0344,7020.32,2026-01-07 17:41:26,4
TX01131,WALLET_0318,WALLET_0267,15865.77,2026-01-03 11:57:24,12
TX01132,WALLET_0256,WALLET_0327,7148.77,2026-01-07 09:16:40,5
TX01133,WALLET_0410,WALLET_0446,8445.16,2026-01-23 07:23:43,143
TX01134,WALLET_0009,WALLET_0169,7401.52,2026-01-14 00:00:15,5
TX01135,WALLET_0009,WALLET_0181,18342.02,2025-12-29 16:42:56,9
TX01136,WALLET_0008,WALLET_0405,1531.89,2026-01-06 06:58:09,229
TX01137,WALLET_0153,WALLET_0053,2575.12,2026-01-08 07:30:34,137
TX01138,WALLET_0324,WALLET_0205,18683.3,2026-01-07 00:41:49,288
TX01139,WALLET_0471,WALLET_0195,61.5,2026-01-15 04:53:27,117
TX01140,WALLET_0030,WALLET_0296,36.91,2026-01-19 23:53:35,237
TX01141,WALLET_0388,WALLET_0493,15813.66,2026-01-09 02:17:37,12
TX01142,WALLET_0421,WALLET_0185,90.19,2026-01-04 12:31:51,227
TX01143,WALLET_0479,WALLET_0408,46.22,2026-01-19 18:24:08,156
TX01144,WALLET_0247,WALLET_0263,12018.0,2026-01-12 20:52:32,236
TX01145,WALLET_0476,WALLET_0328,1674.81,2026-01-17 19:36:05,4
TX01146,WALLET_0431,WALLET_0284,2758.72,2026-01-13 13:55:00,15
TX01147,WALLET_0134,WALLET_0041,11726.57,2026-01-10 00:44:34,9
TX01148,WALLET_0248,WALLET_0099,19593.7,2026-01-18 11:57:14,7
TX01149,WALLET_0372,WALLET_0187,1256.83,2026-01-05 02:00:53,226
TX01150,WALLET_0476,WALLET_0056,2444.48,2026-01-13 13:36:52,163
TX01151,WALLET_0403,WALLET_0186,8845.52,2026-01-23 20:20:36,6
TX01152,WALLET_0301,WALLET_0487,12902.46,2026-01-21 06:47:37,15
TX01153,WALLET_0119,WALLET_0364,19618.92,2026-01-14 00:14:13,242
TX01154,WALLET_0204,WALLET_0060,525.15,2026-01-01 00:28:55,240
TX01155,WALLET_0076,WALLET_0094,12692.85,2025-12-28 17:22:45,259
TX01156,WALLET_0334,WALLET_0434,64.01,2026-01-20 21:24:40,70
TX01157,WALLET_0005,WALLET_0241,55.35,2026-01-01 21:10:47,183
TX01158,WALLET_0276,WALLET_0021,17960.95,2026-01-10 11:37:49,99
TX01159,WALLET_0495,WALLET_0493,519.6,2026-01-15 08:13:12,10
TX01160,WALLET_0101,WALLET_0443,14884.15,2025-12-31 02:59:44,226
TX01161,WALLET_0098,WALLET_0230,7402.51,2026-01-22 03:29:06,186
TX01162,WALLET_0287,WALLET_0289,9011.47,2025-12-31 03:25:28,133
TX01163,WALLET_0457,WALLET_0481,65.37,2026-01-01 09:37:55,11
TX01164,WALLET_0397,WALLET_0211,19164.93,2025-12-27 10:01:56,278
TX01165,WALLET_0437,WALLET_0154,1429.38,2026-01-05 13:23:45,12
TX01166,WALLET_0285,WALLET_0159,30.33,2026-01-09 19:10:11,246
TX01167,WALLET_0270,WALLET_0289,6271.12,2025-12-31 19:53:14,58
TX01168,WALLET_0256,WALLET_0382,1979.99,2025-12-26 20:23:40,217
TX01169,WALLET_0372,WALLET_0083,1818.77,2026-01-24 22:13:51,12
TX01170,WALLET_0471,WALLET_0087,11800.12,2026-01-05 07:48:14,52
TX01171,WALLET_0285,WALLET_0345,47.0,2025-12-28 17:39:15,191
TX01172,WALLET_0442,WALLET_0350,2978.78,2026-01-03 22:57:55,11
TX01173,WALLET_0469,WALLET_0447,91.21,2026-01-17 13:16:46,183
TX01174,WALLET_0102,WALLET_0191,16748.23,2026-01-14 21:43:48,1
TX01175,WALLET_0118,WALLET_0217,58.66,2026-01-10 11:41:49,182
TX01176,WALLET_0261,WALLET_0458,1700.4,2026-01-06 03:59:28,13
TX01177,WALLET_0043,WALLET_0270,6413.44,2025-12-27 15:29:06,269
TX01178,WALLET_0434,WALLET_0484,1606.81,2026-01-23 11:53:00,6
TX01179,WALLET_0173,WALLET_0052,8169.85,2026-01-13 16:59:59,61
TX01180,WALLET_0126,WALLET_0227,2334.89,2026-01-13 22:47:10,1
TX01181,WALLET_0047,WALLET_0358,38.25,2026-01-13 05:23:21,139
TX01182,WALLET_0255,WALLET_0326,17869.73,2026-01-03 11:06:25,12
TX01183,WALLET_0255,WALLET_0022,17.2,2026-01-08 04:33:29,13
TX01184,WALLET_0052,WALLET_0214,2776.14,2026-01-18 11:24:26,245
TX01185,WALLET_0469,WALLET_0209,1451.87,2025-12-29 20:44:54,91
TX01186,WALLET_0401,WALLET_0173,2209.23,2026-01-20 12:36:46,10
TX01187,WALLET_0231,WALLET_0370,15803.16,2026-01-11 12:26:12,4
TX01188,WALLET_0321,WALLET_0366,73.4,2026-01-10 15:11:39,267
TX01189,WALLET_0012,WALLET_0130,7688.2,2026-01-02 22:42:45,259
TX01190,WALLET_0238,WALLET_0093,1998.09,2026-01-10 07:50:00,3
TX01191,WALLET_0090,WALLET_0382,13745.65,2026-01-09 14:41:47,12
TX01192,WALLET_0218,WALLET_0500,15208.69,2026-01-19 15:57:46,14
TX01193,WALLET_0002,WALLET_0276,14058.0,2026-01-15 02:23:11,122
TX01194,WALLET_0306,WALLET_0449,30.47,2026-01-17 08:31:03,55
TX01195,WALLET_0079,WALLET_0469,7078.93,2026-01-25 10:17:29,5
TX01196,WALLET_0400,WALLET_0300,1448.83,2026-01-14 21:37:35,4
TX01197,WALLET_0313,WALLET_0405,1834.07,2026-01-01 22:26:49,105
TX01198,WALLET_0074,WALLET_0174,30.35,2026-01-01 05:39:38,229
TX01199,WALLET_0347,WALLET_0433,6784.74,2026-01-08 14:17:19,6
TX01200,WALLET_0329,WALLET_0352,54.33,2026-01-13 20:45:15,2
TX01201,WALLET_0029,WALLET_0087,11.64,2026-01-12 07:30:19,44
TX01202,WALLET_0239,WALLET_0442,72.13,2026-01-18 12:33:06,252
TX01203,WALLET_0367,WALLET_0085,64.86,2025-12-30 22:58:13,11
TX01204,WALLET_0280,WALLET_0407,10305.29,2026-01-17 10:03:37,191
TX01205,WALLET_0261,WALLET_0265,10036.31,2026-01-14 12:01:48,8
TX01206,WALLET_0020,WALLET_0212,75.18,2026-01-11 07:18:15,15
TX01207,WALLET_0062,WALLET_0446,1865.94,2026-01-10 04:30:17,206
TX01208,WALLET_0313,WALLET_0449,8.98,2026-01-18 12:14:52,8
TX01209,WALLET_0286,WALLET_0111,2672.81,2026-01-14 15:34:51,268
TX01210,WALLET_0006,WALLET_0143,2096.73,2026-01-11 00:53:57,13
TX01211,WALLET_0355,WALLET_0437,76.5,2026-01-15 17:50:13,81
TX01212,WALLET_0218,WALLET_0102,25.28,2026-01-12 16:24:48,5
TX01213,WALLET_0232,WALLET_0374,93.78,2026-01-23 13:15:34,44
TX01214,WALLET_0242,WALLET_0241,6328.99,2025-12-28 01:13:37,95
TX01215,WALLET_0135,WALLET_0196,65.27,2025-12-27 23:53:11,62
TX01216,WALLET_0101,WALLET_0183,1683.23,2025-12-29 18:12:51,109
TX01217,WALLET_0345,WALLET_0093,2403.71,2026-01-05 08:25:02,137
TX01218,WALLET_0098,WALLET_0005,13665.58,2026-01-06 04:36:45,66
TX01219,WALLET_0484,WALLET_0118,18.63,2026-01-25 04:06:28,15
TX01220,WALLET_0144,WALLET_0083,10175.73,2026-01-20 07:54:07,198
TX01221,WALLET_0417,WALLET_0001,17639.6,2026-01-23 15:31:57,2
TX01222,WALLET_0275,WALLET_0478,2711.71,2026-01-15 05:53:09,1
TX01223,WALLET_0237,WALLET_0283,914.39,2025-12-31 16:25:00,80
TX01224,WALLET_0492,WALLET_0019,1925.72,2026-01-06 22:20:24,7
TX01225,WALLET_0303,WALLET_0025,1812.77,2026-01-02 23:37:39,40
TX01226,WALLET_0496,WALLET_0212,17622.4,2026-01-19 14:33:16,2
TX01227,WALLET_0311,WALLET_0082,9989.9,2026-01-10 08:25:41,196
TX01228,WALLET_0087,WALLET_0011,9763.86,2025-12-27 22:21:57,14
TX01229,WALLET_0034,WALLET_0251,5130.68,2026-01-17 16:21:54,45
TX01230,WALLET_0395,WALLET_0226,52.29,2026-01-12 07:15:26,113
TX01231,WALLET_0274,WALLET_0394,17134.36,2026-01-19 10:12:07,208
TX01232,WALLET_0405,WALLET_0482,93.33,2026-01-14 09:26:39,149
TX01233,WALLET_0214,WALLET_0127,71.17,2026-01-20 22:08:27,6
TX01234,WALLET_0032,WALLET_0311,7.05,2026-01-24 05:21:45,8
TX01235,WALLET_0162,WALLET_0329,58.62,2025-12-29 17:48:47,1
TX01236,WALLET_0076,WALLET_0441,1689.13,2026-01-12 11:58:26,82
TX01237,WALLET_0087,WALLET_0463,16453.59,2025-12-30 14:32:57,4
TX01238,WALLET_0295,WALLET_0253,9286.32,2026-01-20 16:14:11,3
TX01239,WALLET_0402,WALLET_0307,50.16,2026-01-23 18:51:09,3
TX01240,WALLET_0276,WALLET_0453,5194.23,2026-01-11 04:17:08,113
TX01241,WALLET_0009,WALLET_0205,937.89,2026-01-20 16:05:21,231
TX01242,WALLET_0092,WALLET_0224,16465.17,2026-01-18 10:03:43,119
TX01243,WALLET_0072,WALLET_0095,2501.18,2026-01-18 03:32:05,10
TX01244,WALLET_0462,WALLET_0050,1076.43,2025-12-27 00:22:19,100
TX01245,WALLET_0348,WALLET_0162,52.0,2025-12-28 06:31:41,8
TX01246,WALLET_0238,WALLET_0146,77.22,2026-01-24 14:27:18,133
TX01247,WALLET_0013,WALLET_0361,35.58,2026-01-02 23:46:50,6
TX01248,WALLET_0418,WALLET_0409,13259.29,2026-01-11 23:36:25,2
TX01249,WALLET_0380,WALLET_0153,2927.69,2026-01-20 08:25:47,235
TX01250,WALLET_0227,WALLET_0155,15.44,2026-01-07 07:51:05,294
TX01251,WALLET_0406,WALLET_0069,11138.53,2026-01-16 14:25:33,239
TX01252,WALLET_0310,WALLET_0490,1884.91,2026-01-08 16:46:51,56
TX01253,WALLET_0228,WALLET_0171,2725.97,2025-12-27 11:02:45,192
TX01254,WALLET_0230,WALLET_0099,2894.67,2026-01-14 10:11:32,2
TX01255,WALLET_0097,WALLET_0441,16245.02,2026-01-16 23:36:26,117
TX01256,WALLET_0002,WALLET_0298,1061.04,2026-01-20 08:19:29,49
TX01257,WALLET_0305,WALLET_0249,2000.91,2026-01-22 15:17:26,10
TX01258,WALLET_0013,WALLET_0242,7329.69,2026-01-18 08:47:44,138
TX01259,WALLET_0448,WALLET_0376,65.96,2026-01-09 01:59:40,14
TX01260,WALLET_0402,WALLET_0151,16747.75,2026-01-04 15:20:00,251
TX01261,WALLET_0403,WALLET_0227,16.79,2026-01-10 04:29:52,105
TX01262,WALLET_0481,WALLET_0099,10939.85,2026-01-25 14:23:33,2
TX01263,WALLET_0136,WALLET_0407,9214.5,2026-01-11 23:51:17,14
TX01264,WALLET_0468,WALLET_0079,1778.54,2026-01-03 19:07:11,6
TX01265,WALLET_0144,WALLET_0479,98.5,2026-01-15 10:23:13,209
TX01266,WALLET_0153,WALLET_0443,1633.71,2026-01-13 18:43:17,153
TX01267,WALLET_0423,WALLET_0095,57.63,2026-01-23 12:30:46,241
TX01268,WALLET_0177,WALLET_0454,78.6,2025-12-29 07:18:55,145
TX01269,WALLET_0165,WALLET_0140,53.04,2026-01-17 15:16:00,99
TX01270,WALLET_0172,WALLET_0093,5362.63,2025-12-31 01:34:01,13
TX01271,WALLET_0371,WALLET_0196,2324.12,2026-01-09 07:46:38,163
TX01272,WALLET_0190,WALLET_0334,29.16,2025-12-28 10:26:06,3
TX01273,WALLET_0454,WALLET_0355,16029.08,2026-01-14 08:15:57,121
TX01274,WALLET_0422,WALLET_0212,10338.87,2026-01-21 09:29:46,265
TX01275,WALLET_0248,WALLET_0241,14917.11,2026-01-16 10:51:02,195
TX01276,WALLET_0344,WALLET_0338,1089.39,2025-12-31 06:28:21,271
TX01277,WALLET_0197,WALLET_0134,1668.12,2026-01-03 20:35:25,272
TX01278,WALLET_0196,WALLET_0279,17956.17,2026-01-24 03:36:32,4
TX01279,WALLET_0162,WALLET_0022,47.94,2026-01-20 09:11:26,151
TX01280,WALLET_0183,WALLET_0352,87.84,2026-01-13 22:27:43,10
TX01281,WALLET_0431,WALLET_0383,11623.02,2026-01-14 20:09:03,179
TX01282,WALLET_0353,WALLET_0017,11423.55,2026-01-11 05:32:54,3
TX01283,WALLET_0281,WALLET_0260,10335.68,2026-01-24 22:30:46,178
TX01284,WALLET_0140,WALLET_0324,1982.24,2026-01-02 02:44:45,2
TX01285,WALLET_0494,WALLET_0407,2122.64,2026-01-18 15:53:06,15
TX01286,WALLET_0214,WALLET_0107,90.94,2025-12-30 03:35:41,226
TX01287,WALLET_0375,WALLET_0406,13113.42,2026-01-17 13:30:38,165
TX01288,WALLET_0153,WALLET_0094,5786.8,2026-01-09 15:13:10,73
TX01289,WALLET_0048,WALLET_0145,1413.45,2026-01-18 17:04:51,256
TX01290,WALLET_0072,WALLET_0181,26.77,2026-01-03 13:42:31,299
TX01291,WALLET_0036,WALLET_0428,12818.6,2026-01-23 03:15:29,107
TX01292,WALLET_0444,WALLET_0014,29.33,2026-01-23 01:16:08,15
TX01293,WALLET_0310,WALLET_0211,5431.96,2026-01-20 10:30:42,125
TX01294,WALLET_0241,WALLET_0257,1082.63,2026-01-15 11:27:08,223
TX01295,WALLET_0378,WALLET_0020,68.49,2026-01-04 07:56:21,239
TX01296,WALLET_0327,WALLET_0205,32.85,2026-01-21 15:49:06,191
TX01297,WALLET_0130,WALLET_0389,6876.55,2026-01-07 18:29:10,272
TX01298,WALLET_0326,WALLET_0446,712.36,2026-01-11 11:26:27,3
TX01299,WALLET_0129,WALLET_0235,1257.21,2026-01-25 10:38:51,12
TX01300,WALLET_0477,WALLET_0247,17060.72,2026-01-06 09:40:40,160
TX01301,WALLET_0375,WALLET_0466,6511.29,2026-01-25 16:14:35,1
TX01302,WALLET_0142,WALLET_0331,6300.22,2026-01-14 03:16:50,212
TX01303,WALLET_0238,WALLET_0181,56.43,2026-01-11 01:18:50,127
TX01304,WALLET_0088,WALLET_0193,1529.4,2026-01-01 20:28:27,76
TX01305,WALLET_0052,WALLET_0265,11753.66,2026-01-24 19:54:18,232
TX01306,WALLET_0039,WALLET_0147,59.19,2026-01-18 08:08:12,152
TX01307,WALLET_0299,WALLET_0147,63.51,2026-01-18 13:09:39,9
TX01308,WALLET_0349,WALLET_0303,88.39,2026-01-10 05:45:18,14
TX01309,WALLET_0312,WALLET_0057,54.11,2025-12-29 13:54:52,218
TX01310,WALLET_0180,WALLET_0439,13229.75,2026-01-16 22:36:43,234
TX01311,WALLET_0126,WALLET_0382,75.66,2026-01-04 19:56:18,8
TX01312,WALLET_0018,WALLET_0389,14403.42,2026-01-13 10:40:56,7
TX01313,WALLET_0120,WALLET_0328,1697.95,2025-12-29 23:21:01,135
TX01314,WALLET_0246,WALLET_0134,66.02,2025-12-28 00:46:10,15
TX01315,WALLET_0059,WALLET_0343,46.76,2026-01-09 11:59:54,9
TX01316,WALLET_0141,WALLET_0362,52.23,2026-01-12 13:28:12,57
TX01317,WALLET_0221,WALLET_0286,559.84,2025-12-27 20:32:10,11
TX01318,WALLET_0297,WALLET_0405,17761.36,2026-01-12 15:51:56,7
TX01319,WALLET_0153,WALLET_0203,14665.57,2025-12-26 17:58:05,41
TX01320,WALLET_0434,WALLET_0442,18.66,2026-01-22 10:02:56,93
TX01321,WALLET_0475,WALLET_0338,2898.15,2026-01-17 20:29:30,7
TX01322,WALLET_0366,WALLET_0385,62.33,2026-01-20 03:38:49,3
TX01323,WALLET_0396,WALLET_0395,58.96,2026-01-01 05:12:40,8
TX01324,WALLET_0004,WALLET_0105,14503.51,2026-01-01 23:54:07,208
TX01325,WALLET_0260,WALLET_0479,2103.73,2026-01-01 22:59:08,5
TX01326,WALLET_0268,WALLET_0212,48.16,2026-01-19 22:43:29,5
TX01327,WALLET_0244,WALLET_0366,1885.96,2025-12-30 21:49:05,3
TX01328,WALLET_0026,WALLET_0429,12086.19,2025-12-30 11:13:26,7
TX01329,WALLET_0048,WALLET_0156,10.48,2026-01-18 03:35:44,7
TX01330,WALLET_0165,WALLET_0277,5197.6,2026-01-01 01:22:42,109
TX01331,WALLET_0012,WALLET_0184,1835.14,2026-01-10 03:26:27,170
TX01332,WALLET_0310,WALLET_0136,54.76,2026-01-16 03:50:35,258
TX01333,WALLET_0400,WALLET_0139,12259.44,2026-01-01 22:30:23,3
TX01334,WALLET_0363,WALLET_0251,10888.8,2025-12-26 22:17:03,5
TX01335,WALLET_0456,WALLET_0313,17.23,2026-01-11 14:48:33,241
TX01336,WALLET_0150,WALLET_0498,5025.8,2026-01-24 00:27:18,253
TX01337,WALLET_0185,WALLET_0306,1939.58,2025-12-27 06:34:58,85
TX01338,WALLET_0354,WALLET_0222,59.01,2026-01-08 07:02:56,205
TX01339,WALLET_0375,WALLET_0245,1268.26,2025-12-29 21:45:47,185
TX01340,WALLET_0205,WALLET_0316,2351.31,2026-01-02 05:23:25,12
TX01341,WALLET_0076,WALLET_0048,14135.44,2025-12-27 06:52:10,283
TX01342,WALLET_0031,WALLET_0239,10045.77,2025-12-27 20:42:29,254
TX01343,WALLET_0383,WALLET_0336,1932.53,2026-01-13 18:29:02,293
TX01344,WALLET_0054,WALLET_0338,16645.19,2026-01-02 06:55:02,14
TX01345,WALLET_0081,WALLET_0122,12.79,2026-01-15 14:59:08,8
TX01346,WALLET_0156,WALLET_0163,954.52,2026-01-01 01:01:03,100
TX01347,WALLET_0498,WALLET_0008,70.11,2026-01-08 09:28:42,76
TX01348,WALLET_0322,WALLET_0384,1356.84,2026-01-05 17:34:39,10
TX01349,WALLET_0172,WALLET_0465,13286.06,2026-01-21 11:27:50,1
TX01350,WALLET_0131,WALLET_0499,55.95,2025-12-30 16:26:46,63
TX01351,WALLET_0293,WALLET_0059,15147.02,2026-01-10 03:29:13,4
TX01352,WALLET_0245,WALLET_0418,11106.1,2025-12-31 02:50:50,2
TX01353,WALLET_0248,WALLET_0077,61.82,2026-01-20 20:50:36,9
TX01354,WALLET_0071,WALLET_0475,5690.29,2026-01-08 02:00:07,10
TX01355,WALLET_0098,WALLET_0205,1205.48,2026-01-17 09:46:52,290
TX01356,WALLET_0121,WALLET_0336,18288.08,2026-01-17 22:59:53,56
TX01357,WALLET_0385,WALLET_0196,2942.95,2026-01-19 21:31:33,244
TX01358,WALLET_0104,WALLET_0151,2872.79,2026-01-08 04:22:55,62
TX01359,WALLET_0136,WALLET_0475,19914.87,2026-01-01 07:56:44,11
TX01360,WALLET_0130,WALLET_0446,10135.67,2025-12-26 19:10:35,240
TX01361,WALLET_0074,WALLET_0052,1576.35,2026-01-07 02:23:36,1
TX01362,WALLET_0374,WALLET_0101,6.9,2026-01-07 14:03:24,186
TX01363,WALLET_0463,WALLET_0145,31.05,2026-01-24 17:53:23,1
TX01364,WALLET_0261,WALLET_0178,85.98,2026-01-10 05:16:09,246
TX01365,WALLET_0101,WALLET_0180,1872.18,2026-01-02 03:22:14,55
TX01366,WALLET_0363,WALLET_0233,28.47,2025-12-30 04:22:32,165
TX01367,WALLET_0169,WALLET_0175,10528.41,2026-01-22 20:14:54,14
TX01368,WALLET_0195,WALLET_0335,1370.96,2026-01-09 09:52:44,11
TX01369,WALLET_0333,WALLET_0073,12090.55,2026-01-22 19:06:31,13
TX01370,WALLET_0485,WALLET_0217,990.73,2025-12-28 02:52:33,77
TX01371,WALLET_0103,WALLET_0416,9.84,2026-01-23 04:39:13,11
TX01372,WALLET_0100,WALLET_0487,92.23,2026-01-08 10:21:00,2
TX01373,WALLET_0487,WALLET_0301,8338.08,2025-12-28 07:13:28,32
TX01374,WALLET_0096,WALLET_0158,802.99,2026-01-15 18:22:23,13
